,top_p,top_k,modele,theme,prompt,genre_prompt,output
2313,top_p:0.75,top_k:100,xglm-2.9B,"langues étrangères appliquées au tourisme, au commerce international, aux affaires, à la documentation","Je suis diplômé·e de langues étrangères appliquées au tourisme, au commerce international, aux affaires, à la documentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ",['Prompt_inclusif_median']," Je suis diplômé·e de langues étrangères appliquées au tourisme, au commerce international, aux affaires, à la documentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car particulièrement intéressé par le secteur du tourisme et l'informatique."
2314,top_p:0.75,top_k:100,xglm-2.9B,"langues étrangères appliquées au tourisme, au commerce international, aux affaires, à la documentation","Je suis diplômé·e de langues étrangères appliquées au tourisme, au commerce international, aux affaires, à la documentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ",['Prompt_inclusif_median']," Je suis diplômé·e de langues étrangères appliquées au tourisme, au commerce international, aux affaires, à la documentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car particulièrement à la recherche d'un emploi dans le domaine des affaires. Merci d'avance."
2315,top_p:0.75,top_k:100,xglm-2.9B,"langues étrangères appliquées au tourisme, au commerce international, aux affaires, à la documentation","Je suis diplômé·e de langues étrangères appliquées au tourisme, au commerce international, aux affaires, à la documentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ",['Prompt_inclusif_median']," Je suis diplômé·e de langues étrangères appliquées au tourisme, au commerce international, aux affaires, à la documentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ILS sont très motivés, organisés et je pense pouvoir faire preuve d'un grand professionnalisme dans ce domaine. Je vous prie d'agréer, Madame, Monsieur, l'expression de mes sincères salutations."
2316,top_p:0.95,top_k:10,xglm-2.9B,"langues étrangères appliquées au tourisme, au commerce international, aux affaires, à la documentation","Je suis diplômé de langues étrangères appliquées au tourisme, au commerce international, aux affaires, à la documentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ",['Prompt_masc']," Je suis diplômé de langues étrangères appliquées au tourisme, au commerce international, aux affaires, à la documentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je suis très dynamique, motivé et j'aime la relation humaine. Je travaille dans le domaine des ressources humaines, et je sais m'adapter à tous types d'environnements."
2317,top_p:0.95,top_k:10,xglm-2.9B,"langues étrangères appliquées au tourisme, au commerce international, aux affaires, à la documentation","Je suis diplômé de langues étrangères appliquées au tourisme, au commerce international, aux affaires, à la documentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ",['Prompt_masc']," Je suis diplômé de langues étrangères appliquées au tourisme, au commerce international, aux affaires, à la documentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car particulièrement polyvalent et flexible. Je suis disponible pour des périodes courtes et longues."
2318,top_p:0.95,top_k:10,xglm-2.9B,"langues étrangères appliquées au tourisme, au commerce international, aux affaires, à la documentation","Je suis diplômé de langues étrangères appliquées au tourisme, au commerce international, aux affaires, à la documentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ",['Prompt_masc']," Je suis diplômé de langues étrangères appliquées au tourisme, au commerce international, aux affaires, à la documentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je suis à l'aise dans les deux langues ( anglais/français et anglais/espagnol)."
2319,top_p:0.95,top_k:10,xglm-2.9B,"langues étrangères appliquées au tourisme, au commerce international, aux affaires, à la documentation","Je suis diplômée de langues étrangères appliquées au tourisme, au commerce international, aux affaires, à la documentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ",['Prompt_fém']," Je suis diplômée de langues étrangères appliquées au tourisme, au commerce international, aux affaires, à la documentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je suis une femme sérieuse et dynamique qui a un fort sens de l'organisation."
2320,top_p:0.95,top_k:10,xglm-2.9B,"langues étrangères appliquées au tourisme, au commerce international, aux affaires, à la documentation","Je suis diplômée de langues étrangères appliquées au tourisme, au commerce international, aux affaires, à la documentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ",['Prompt_fém']," Je suis diplômée de langues étrangères appliquées au tourisme, au commerce international, aux affaires, à la documentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car particulièrement intéressée par le travail dans le domaine touristique."
2321,top_p:0.95,top_k:10,xglm-2.9B,"langues étrangères appliquées au tourisme, au commerce international, aux affaires, à la documentation","Je suis diplômée de langues étrangères appliquées au tourisme, au commerce international, aux affaires, à la documentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ",['Prompt_fém']," Je suis diplômée de langues étrangères appliquées au tourisme, au commerce international, aux affaires, à la documentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car venant des USA et ayant un niveau d'anglais très avancé je pourrais vous aider à l'interprétation de texte. Je suis très ponctuelle et ponctuelle également. Je sais aussi parler français. Si vous êtes intéressé(e) contactez-moi par mail à:"
2322,top_p:0.95,top_k:10,xglm-2.9B,"langues étrangères appliquées au tourisme, au commerce international, aux affaires, à la documentation","Je suis diplômé(e) de langues étrangères appliquées au tourisme, au commerce international, aux affaires, à la documentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ",['Prompt_inclusif_parenth']," Je suis diplômé(e) de langues étrangères appliquées au tourisme, au commerce international, aux affaires, à la documentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car."
2323,top_p:0.95,top_k:10,xglm-2.9B,"langues étrangères appliquées au tourisme, au commerce international, aux affaires, à la documentation","Je suis diplômé(e) de langues étrangères appliquées au tourisme, au commerce international, aux affaires, à la documentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ",['Prompt_inclusif_parenth']," Je suis diplômé(e) de langues étrangères appliquées au tourisme, au commerce international, aux affaires, à la documentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je suis sérieux, dynamique, rigoureux, organisé, et je pense avoir les qualités requises."
2324,top_p:0.95,top_k:10,xglm-2.9B,"langues étrangères appliquées au tourisme, au commerce international, aux affaires, à la documentation","Je suis diplômé(e) de langues étrangères appliquées au tourisme, au commerce international, aux affaires, à la documentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ",['Prompt_inclusif_parenth']," Je suis diplômé(e) de langues étrangères appliquées au tourisme, au commerce international, aux affaires, à la documentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car. Je suis dynamique, autonome, organisé(e), ponctuel(le) et ponctuelle et j'ai une expérience dans les domaines du tourisme, de l'hôtellerie-restauration, des affaires, des ressources humaines, de la documentation. Je sais faire preuve de discrétion et de politesse."
2325,top_p:0.95,top_k:10,xglm-2.9B,"langues étrangères appliquées au tourisme, au commerce international, aux affaires, à la documentation","Je suis diplômé·e de langues étrangères appliquées au tourisme, au commerce international, aux affaires, à la documentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ",['Prompt_inclusif_median']," Je suis diplômé·e de langues étrangères appliquées au tourisme, au commerce international, aux affaires, à la documentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, en dehors de mon métier d'interprète, j'ai déjà effectué des stages à l'ambassade de France en Afrique du Sud. Je parle le français et l'afrikaans. Je suis disponible en tout temps et je suis disponible pour de nombreuses tâches."
2326,top_p:0.95,top_k:10,xglm-2.9B,"langues étrangères appliquées au tourisme, au commerce international, aux affaires, à la documentation","Je suis diplômé·e de langues étrangères appliquées au tourisme, au commerce international, aux affaires, à la documentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ",['Prompt_inclusif_median']," Je suis diplômé·e de langues étrangères appliquées au tourisme, au commerce international, aux affaires, à la documentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car linguistiquement je suis une bonne personne et je suis très intéressé·e par le monde du tourisme."
2327,top_p:0.95,top_k:10,xglm-2.9B,"langues étrangères appliquées au tourisme, au commerce international, aux affaires, à la documentation","Je suis diplômé·e de langues étrangères appliquées au tourisme, au commerce international, aux affaires, à la documentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ",['Prompt_inclusif_median']," Je suis diplômé·e de langues étrangères appliquées au tourisme, au commerce international, aux affaires, à la documentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car. J'ai une bonne connaissance de la langue anglaise et je peux parler espagnol, portugais et italien."
2328,top_p:0.75,top_k:100,xglm-2.9B,informatique en biologie,Je suis diplômé d'informatique en biologie et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_masc']," Je suis diplômé d'informatique en biologie et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je suis sérieux et motivé."
